sdss_name,sdss_ra,sdss_dec,sdss_z,sdss_source_z,sdss_zwarning,z_reliable_flag,FIRST,source_tier_first,Fpeak_first,Fint_first,Rms_first,NVSS,source_tier_nvss,S1.4_nvss,e_S1.4_nvss,GLEAM,source_tier_gleam,Fpwide_gleam,e_Fpwide_gleam,Fintwide_gleam,e_Fintwide_gleam,RACS-DR1,source_tier_racs,Fpk_racs,e_Fpk_racs,Ftot_racs,e_Ftot_racs,source_tier_flag
110939.50+080009.4,167.41458856700808,8.002623765707034,3.337,VI,0,1,,NA,,,,110938+080013,1,2.5,0.5,,NA,,,,,J110938.8+080017,1,3.858,0.316,6.915,0.829,6.0
111324.48+461236.9,168.35203217187927,46.21025781539844,3.122,VI,0,1,,NA,,,,111324+461231,1,25.9,0.9,,NA,,,,,,NA,,,,,4.0
111352.14+262030.3,168.46728982701973,26.341758147529394,3.586,VI,0,1,,NA,,,,111352+262010,1,3.7,0.5,,NA,,,,,,NA,,,,,4.0
111513.03+291237.9,168.8043262320361,29.21053113890531,3.536,VI,0,1,,NA,,,,111512+291241,1,2.6,0.4,,NA,,,,,,NA,,,,,4.0
111834.94+195718.3,169.64559628722765,19.95509704134265,3.22,VI,0,1,,NA,,,,111834+195701,1,3.1,0.5,,NA,,,,,,NA,,,,,4.0
112231.93+483405.6,170.63305129290535,48.56823034923452,3.406,VI,0,1,,NA,,,,112232+483404,1,2.2,0.4,,NA,,,,,,NA,,,,,4.0
112317.87+172720.0,170.82448300605753,17.455558920684005,3.269,VI,0,1,,NA,,,,112318+172704,1,3.9,0.5,,NA,,,,,J112317.7+172723,1,2.139,0.404,3.369,0.969,6.0
112733.07+344145.4,171.8878081226307,34.69596338970887,3.187,VI,4,1,,NA,,,,112733+344150,1,2.7,0.5,,NA,,,,,,NA,,,,,4.0
112908.43+581119.1,172.28514779196186,58.18865733876471,3.685,VI,0,1,,NA,,,,112907+581119,1,15.0,1.0,,NA,,,,,,NA,,,,,4.0
113415.48+055052.9,173.56453248977914,5.84803185376354,3.461,VI,0,1,,NA,,,,113415+055106,1,3.5,0.5,,NA,,,,,,NA,,,,,4.0
113424.61+602643.7,173.60257931607646,60.44547600610151,3.01,VI,0,1,,NA,,,,113424+602644,1,5.0,0.4,,NA,,,,,,NA,,,,,4.0
113544.55+504607.5,173.9356260307963,50.7687665710194,3.177,VI,0,1,,NA,,,,113543+504619,1,8.5,0.5,,NA,,,,,,NA,,,,,4.0
113745.07+562027.3,174.43779570884843,56.340943840768325,3.143,VI,0,1,,NA,,,,113745+562048,1,2.9,0.5,,NA,,,,,,NA,,,,,4.0
113947.75+410938.1,174.94899388905935,41.16060347807332,3.326,VI,0,1,,NA,,,,113947+410945,1,2.4,0.5,,NA,,,,,,NA,,,,,4.0
114034.37+370513.4,175.14324189974786,37.08708228259934,3.77,VI,0,1,,NA,,,,114034+370502,1,6.6,0.5,,NA,,,,,,NA,,,,,4.0
114130.23+374652.9,175.37599308353913,37.78137041247579,3.337,VI,0,1,,NA,,,,114130+374654,1,49.7,1.5,,NA,,,,,,NA,,,,,4.0
114904.16+673920.2,177.26734932723053,67.6556354479601,3.018,VI,0,1,,NA,,,,114904+673920,1,16.2,0.6,,NA,,,,,,NA,,,,,4.0
115249.47+273841.4,178.20613394367666,27.644852310256095,3.551,VI,0,1,,NA,,,,115249+273850,1,5.9,0.4,,NA,,,,,J115249.8+273853,1,11.128,0.385,11.882,0.697,6.0
115255.50+122112.9,178.23125379957276,12.353591679987478,3.418,VI,0,1,,NA,,,,115256+122057,3,3.7,0.7,,NA,,,,,,NA,,,,,0.0
115339.37+074716.1,178.41405812021344,7.787812718579434,6.207,PIPE,4,3,,NA,,,,115339+074716,1,65.5,2.0,J115339+074717,3,0.195023,0.019471,0.209394,0.020933,J115339.4+074716,1,88.132,0.465,90.635,0.821,6.0
115435.14+035857.5,178.64644915418504,3.982656929015442,3.814,VI,0,1,,NA,,,,115435+035847,3,2.5,0.5,,NA,,,,,,NA,,,,,0.0
115452.17+501351.7,178.71738218370228,50.23104948925491,3.103,VI,0,1,,NA,,,,115454+501341,1,3.9,0.5,,NA,,,,,,NA,,,,,4.0
115525.52+681939.4,178.8563676547302,68.3276315219009,3.233,VI,0,1,,NA,,,,115524+681940,1,4.8,0.5,,NA,,,,,,NA,,,,,4.0
115706.85+135727.2,179.2785564564274,13.957558908515937,3.366,VI,0,1,,NA,,,,115706+135742,1,2.3,0.4,,NA,,,,,,NA,,,,,4.0
115722.66+294625.3,179.34444938602445,29.773714897669265,3.183,VI,0,1,,NA,,,,115722+294608,1,24.5,1.4,,NA,,,,,,NA,,,,,4.0
115945.55-001049.0,179.9397989156398,-0.1802968667281062,3.154,VI,0,1,,NA,,,,115945-001044,1,2.8,0.5,,NA,,,,,,NA,,,,,4.0
115956.07+002504.8,179.98366378212035,0.4180009850224433,3.177,VI,0,1,,NA,,,,115955+002505,1,9.4,0.5,,NA,,,,,J115955.8+002504,1,14.893,0.316,17.195,0.603,6.0
120021.14+361926.1,180.0881072207933,36.32392381864547,4.369,VI,0,1,,NA,,,,120019+361917,1,3.4,0.6,,NA,,,,,,NA,,,,,4.0
120024.87+140704.6,180.10362973920343,14.117961628652797,3.02,VI,0,1,,NA,,,,120025+140704,1,2.8,0.5,,NA,,,,,,NA,,,,,4.0
120112.41+042454.8,180.3017429369864,4.41523927785387,3.237,VI,0,1,,NA,,,,120112+042456,1,5.0,0.5,,NA,,,,,,NA,,,,,4.0
120245.00+145229.8,180.68753227455937,14.874957061088955,3.38,VI,0,1,,NA,,,,120245+145251,1,2.6,0.4,,NA,,,,,,NA,,,,,4.0
120649.21+193644.1,181.70504618830506,19.612253222630137,3.316,VI,0,1,,NA,,,,120649+193700,1,4.5,0.4,,NA,,,,,,NA,,,,,4.0
120909.98+102732.2,182.29158960452526,10.45896410422499,3.372,VI,0,1,,NA,,,,120909+102733,1,9.5,0.5,,NA,,,,,J120909.6+102732,1,15.42,0.421,16.25,0.756,6.0
121042.95+254420.0,182.67898376122264,25.738904877082405,3.356,VI,4,1,,NA,,,,121042+254426,1,10.0,0.5,,NA,,,,,,NA,,,,,4.0
121548.90+642228.4,183.95379079007074,64.37456900850596,3.236,VI,0,1,,NA,,,,121548+642229,1,64.8,2.0,,NA,,,,,,NA,,,,,4.0
121738.68+643932.7,184.4111938012535,64.65908851151258,3.314,VI,0,1,,NA,,,,121738+643930,3,6.3,0.4,,NA,,,,,,NA,,,,,0.0
121743.02+380506.1,184.42925156935726,38.08503896231994,3.101,PIPE,0,2,,NA,,,,121742+380512,1,3.0,0.4,,NA,,,,,,NA,,,,,4.0
121912.95+194221.1,184.80399362111982,19.705876515428713,3.284,VI,0,1,,NA,,,,121913+194222,1,9.2,0.5,,NA,,,,,J121912.9+194221,1,8.568,0.375,8.552,0.649,6.0
122507.83+614644.7,186.28263135246578,61.77908405893928,3.301,VI,0,1,,NA,,,,122511+614638,1,2.6,0.5,,NA,,,,,,NA,,,,,4.0
122542.59+334001.3,186.42746185374614,33.667052021054694,3.202,PIPE,4,3,,NA,,,,122543+334020,1,4.8,0.6,,NA,,,,,,NA,,,,,4.0
122702.98+400404.2,186.76244398828396,40.06784798860555,3.023,VI,0,1,,NA,,,,122701+400418,1,2.8,0.5,,NA,,,,,,NA,,,,,4.0
122756.58+362115.6,186.98579025165031,36.3543393989239,3.065,VI,0,1,,NA,,,,122756+362109,1,2.3,0.4,,NA,,,,,,NA,,,,,4.0
122802.34+350958.3,187.0097905300371,35.16619504890738,3.034,VI,0,1,,NA,,,,122803+350941,3,7.0,1.1,,NA,,,,,,NA,,,,,0.0
123101.70+475653.4,187.75710706708077,47.948188258707866,3.12,VI,4,1,,NA,,,,123101+475653,1,44.5,1.4,,NA,,,,,,NA,,,,,4.0
123232.05+421804.7,188.13356194896338,42.30132565901708,3.235,VI,0,1,,NA,,,,123231+421742,1,4.9,0.5,,NA,,,,,,NA,,,,,4.0
123431.72+645556.5,188.63218260045227,64.93237701234304,3.045,VI,0,1,,NA,,,,123431+645555,1,92.8,2.8,,NA,,,,,,NA,,,,,4.0
123528.03+053806.4,188.86681520247893,5.635121239902904,3.28,VI,0,1,,NA,,,,123527+053802,1,21.7,1.2,J123527+053739,3,0.198665,0.026847,0.23027,0.036847,J123527.8+053800,1,25.695,0.586,45.01,2.005,6.0
123726.25+651724.3,189.35941448310274,65.29010880648974,4.298,VI,0,1,,NA,,,,123726+651725,1,25.5,0.9,,NA,,,,,,NA,,,,,4.0
123728.33+521737.4,189.36805951026517,52.29372466382929,3.42,VI,68,1,,NA,,,,123727+521721,1,3.4,0.5,,NA,,,,,,NA,,,,,4.0
123804.75+352821.3,189.51982513075984,35.47259430599107,3.118,VI,0,1,,NA,,,,123804+352828,1,3.0,0.5,,NA,,,,,,NA,,,,,4.0
123946.77+650832.5,189.94488141960562,65.14237402243222,3.118,VI,0,1,,NA,,,,123947+650811,1,5.3,0.5,,NA,,,,,,NA,,,,,4.0
124150.06+560126.9,190.4586188571813,56.024156767733864,3.418,VI,4,1,,NA,,,,124150+560125,1,40.8,1.3,,NA,,,,,,NA,,,,,4.0
124318.91+395117.7,190.82880384180197,39.85492272114117,4.079,PIPE,4,3,,NA,,,,124318+395117,1,50.5,1.6,,NA,,,,,,NA,,,,,4.0
124826.56+653640.4,192.1106988228143,65.61122477979619,3.337,VI,0,1,,NA,,,,124826+653646,1,5.2,0.5,,NA,,,,,,NA,,,,,4.0
124946.93+032739.4,192.44557114699916,3.460971512727758,3.095,VI,0,1,,NA,,,,124946+032725,1,10.8,0.5,,NA,,,,,,NA,,,,,4.0
125125.46+231808.0,192.85610358480596,23.30222862812154,3.102,VI,0,1,,NA,,,,125124+231755,3,2.6,0.4,,NA,,,,,,NA,,,,,0.0
125202.38+440420.2,193.0099240312055,44.072298563214716,3.21,PIPE,0,2,,NA,,,,125202+440438,1,3.9,0.5,,NA,,,,,,NA,,,,,4.0
125630.79+565220.1,194.1283257949139,56.87226642434687,3.124,PIPE,0,2,,NA,,,,125629+565212,3,11.4,0.9,,NA,,,,,,NA,,,,,0.0
125637.94+440013.9,194.15809496648922,44.003861443443355,3.854,VI,0,1,,NA,,,,125638+440025,1,3.6,0.5,,NA,,,,,,NA,,,,,4.0
125903.77+385407.9,194.76572119245142,38.90220760358295,3.235,VI,0,1,,NA,,,,125902+385409,1,3.0,0.5,,NA,,,,,,NA,,,,,4.0
130044.56+474334.6,195.18567711437652,47.726285531293534,3.092,VI,0,1,,NA,,,,130044+474333,1,4.9,0.4,,NA,,,,,,NA,,,,,4.0
130121.02+190421.3,195.33758905705452,19.072606852937092,3.069,VI,0,1,,NA,,,,130121+190421,1,129.3,3.9,,NA,,,,,J130121.0+190421,1,150.578,0.531,157.783,0.949,6.0
130527.85+363526.3,196.36604920409206,36.59065871967891,3.238,VI,0,1,,NA,,,,130527+363527,1,15.8,0.6,,NA,,,,,,NA,,,,,4.0
130558.21+362420.2,196.4925530249878,36.40562651541068,3.246,PIPE,0,2,,NA,,,,130558+362422,1,6.5,0.5,,NA,,,,,,NA,,,,,4.0
130656.24+274849.0,196.734357,27.813612,3.031,DR7QV_SCH,-1,1,,NA,,,,130656+274850,1,15.6,0.6,,NA,,,,,J130656.1+274849,1,22.745,0.482,24.565,0.879,6.0
130756.18+042215.4,196.98409369585295,4.370967896182149,3.03,VI,4,1,,NA,,,,130756+042213,2,15.8,0.9,,NA,,,,,,NA,,,,,0.0
131057.65+133759.7,197.7402222785117,13.63325000771627,3.588,VI,0,1,,NA,,,,131058+133741,1,2.9,0.6,,NA,,,,,,NA,,,,,4.0
131227.68+151849.1,198.11535436246277,15.313639905709785,3.664,VI,0,1,,NA,,,,131226+151838,1,6.6,0.5,,NA,,,,,,NA,,,,,4.0
131426.03+070301.0,198.6084818836827,7.050303520128816,3.771,VI,0,1,,NA,,,,131425+070242,1,3.4,0.5,,NA,,,,,,NA,,,,,4.0
131429.87+094737.4,198.62447663139557,9.793727365917968,3.154,VI,0,1,,NA,,,,131430+094739,1,4.4,0.5,,NA,,,,,J131429.8+094736,1,4.332,0.335,5.138,0.653,6.0
131700.60+534119.0,199.25250629105918,53.68862528988837,3.249,VI,0,1,,NA,,,,131659+534109,3,2.4,0.4,,NA,,,,,,NA,,,,,0.0
131907.42+413912.1,199.78095519375572,41.65336719417151,3.846,PIPE,4,3,,NA,,,,131906+413917,1,13.4,1.3,,NA,,,,,,NA,,,,,4.0
131942.67+555234.2,199.92782979549312,55.8761842422945,3.464,VI,0,1,,NA,,,,131939+555238,1,11.7,1.2,,NA,,,,,,NA,,,,,4.0
132209.56+473455.2,200.53984954471656,47.58200097280635,3.28,VI,0,1,,NA,,,,132208+473440,1,5.5,0.5,,NA,,,,,,NA,,,,,4.0
132500.99+091717.7,201.25415597555076,9.288265998286398,3.23,VI,0,1,,NA,,,,132501+091731,1,2.1,0.4,,NA,,,,,,NA,,,,,4.0
133221.80-022449.7,203.09085783081156,-2.413810590002348,3.245,VI,0,1,,NA,,,,133222-022449,1,29.5,1.0,J133222-022515,1,0.241724,0.010916,0.270093,0.0141211,,NA,,,,,12.0
133333.17-023741.8,203.3882131500996,-2.628294754970664,3.124,VI,0,1,,NA,,,,133333-023741,1,63.0,1.9,J133333-023739,3,0.139682,0.011257,0.131902,0.0122993,J133333.1-023742,1,81.346,0.272,87.736,0.652,6.0
133605.56+070718.8,204.02318609768253,7.121912268592692,3.642,VI,0,1,,NA,,,,133605+070716,1,50.7,1.6,J133605+070717,1,0.187407,0.017942,0.198669,0.0221799,J133605.5+070717,1,69.683,0.363,71.564,0.9,14.0
133615.61+645612.8,204.06507792427078,64.93691413979073,3.35,VI,0,1,,NA,,,,133616+645615,1,5.9,0.5,,NA,,,,,,NA,,,,,4.0
134811.21+641348.2,207.04674427369503,64.23007086912166,3.82,VI,0,1,,NA,,,,134811+641400,1,8.1,0.5,,NA,,,,,,NA,,,,,4.0
135310.11+242259.6,208.29214808556122,24.383232134929045,3.109,VI,0,1,,NA,,,,135309+242235,3,2.3,0.4,,NA,,,,,,NA,,,,,0.0
135411.15+512957.0,208.54649415687533,51.49916913314939,3.438,VI,0,1,,NA,,,,135411+512957,1,12.7,0.5,,NA,,,,,,NA,,,,,4.0
135607.50+581236.1,209.03127416614473,58.21004183771593,3.38,VI,0,1,,NA,,,,135607+581234,1,5.3,0.5,,NA,,,,,,NA,,,,,4.0
135913.96+083611.5,209.80818196128328,8.603199724584544,3.119,VI,0,1,,NA,,,,135913+083616,1,3.8,0.5,,NA,,,,,J135913.9+083623,1,4.204,0.391,8.598,1.131,6.0
140546.71+082146.4,211.44465503165117,8.362915739817945,3.07,VI,0,1,,NA,,,,140546+082147,1,2.9,0.4,,NA,,,,,J140546.6+082144,1,3.033,0.395,2.903,0.667,6.0
141657.71+112247.6,214.2404762279927,11.379889504842138,3.89,VI,0,1,,NA,,,,141657+112246,1,2.8,0.4,,NA,,,,,J141657.7+112248,1,2.172,0.305,1.853,0.477,6.0
141731.33+164839.0,214.38054566494333,16.81085016624605,3.595,VI,0,1,,NA,,,,141730+164854,1,3.2,0.5,,NA,,,,,,NA,,,,,4.0
141947.40+111035.5,214.94751604007143,11.176532335410599,3.072,VI,0,1,,NA,,,,141947+111035,1,15.2,0.6,,NA,,,,,J141947.3+111035,1,14.339,0.352,15.135,0.632,6.0
142100.69+353731.8,215.25288863067328,35.6255120197141,3.048,VI,0,1,,NA,,,,142059+353749,1,2.2,0.4,,NA,,,,,,NA,,,,,4.0
142126.51+394354.7,215.36049374527107,39.731867130295015,3.748,VI,0,1,,NA,,,,142126+394330,3,83.0,2.8,,NA,,,,,,NA,,,,,0.0
142203.01+380512.1,215.51257663406398,38.08670094083163,3.017,VI,4,1,,NA,,,,142203+380511,1,4.0,0.6,,NA,,,,,,NA,,,,,4.0
142745.71+550410.2,216.9404747487033,55.069511874724796,3.154,VI,0,1,,NA,,,,142745+550410,1,26.9,1.2,,NA,,,,,,NA,,,,,4.0
143003.96+144354.8,217.51649985657872,14.731899773824226,4.7,VI,0,1,,NA,,,,143003+144405,1,12.4,0.9,,NA,,,,,,NA,,,,,4.0
143248.87+520855.4,218.2036318122877,52.14872653449934,3.179,VI,0,1,,NA,,,,143247+520908,1,2.2,0.4,,NA,,,,,,NA,,,,,4.0
143319.52+492954.4,218.331366,49.498458,3.594,DR6Q_HW,-1,1,,NA,,,,143319+492933,1,2.9,0.5,,NA,,,,,,NA,,,,,4.0
143630.45+100736.6,219.12691172580554,10.12684308514375,3.037,VI,0,1,,NA,,,,143629+100735,1,4.1,0.4,,NA,,,,,J143630.3+100733,1,4.169,0.406,4.281,0.717,6.0
144346.82+515902.5,220.94510075436693,51.984042998947096,3.047,VI,0,1,,NA,,,,144347+515847,1,2.7,0.5,,NA,,,,,,NA,,,,,4.0
144518.23+420609.1,221.32597490442052,42.10253966879029,3.688,VI,0,1,,NA,,,,144517+420608,1,15.0,0.6,,NA,,,,,,NA,,,,,4.0
144754.94+292538.4,221.97894332367667,29.427345874654286,3.196,VI,0,1,,NA,,,,144755+292539,1,15.4,0.6,,NA,,,,,,NA,,,,,4.0
145126.51+481725.4,222.86046672589117,48.29039761822286,5.664,PIPE,4,3,,NA,,,,145127+481715,3,2.6,0.4,,NA,,,,,,NA,,,,,0.0
145212.86+023526.3,223.05360170115063,2.59065404552441,4.896,VI,0,1,,NA,,,,145211+023518,1,16.8,1.3,J145210+023455,1,0.11643,0.019163,0.156543,0.0333529,,NA,,,,,12.0
145427.42+313941.6,223.6142629761136,31.661556264364762,3.187,VI,0,1,,NA,,,,145427+313940,1,11.1,0.5,,NA,,,,,,NA,,,,,4.0
145502.40+313749.7,223.760005372499,31.630498853083004,3.027,VI,0,1,,NA,,,,145502+313804,1,5.2,0.4,,NA,,,,,,NA,,,,,4.0
145904.44+454817.2,224.7685297172134,45.804781425377534,3.173,VI,0,1,,NA,,,,145904+454833,1,2.2,0.4,,NA,,,,,,NA,,,,,4.0
150119.45+131005.0,225.3310607363149,13.168070396886721,3.011,VI,0,1,,NA,,,,150117+131001,3,2.9,0.5,,NA,,,,,,NA,,,,,0.0
150134.91+025808.2,225.3954849524138,2.9689455023777422,3.131,VI,0,1,,NA,,,,150134+025818,1,2.9,0.5,,NA,,,,,,NA,,,,,4.0
150151.62+323445.8,225.4651002492153,32.579402116034075,3.833,VI,0,1,,NA,,,,150149+323449,1,5.3,0.5,,NA,,,,,,NA,,,,,4.0
150712.25+551554.7,226.8010824169334,55.265213581041664,3.09,VI,0,1,,NA,,,,150712+551545,1,3.4,0.4,,NA,,,,,,NA,,,,,4.0
150733.42+402646.9,226.88924995063263,40.446361560834674,3.019,VI,0,1,,NA,,,,150733+402647,1,20.5,0.7,,NA,,,,,,NA,,,,,4.0
150935.14+284154.3,227.39643114984062,28.698441665802257,3.264,VI,0,1,,NA,,,,150935+284142,1,8.0,0.5,,NA,,,,,,NA,,,,,4.0
151654.89+022328.1,229.2287091948777,2.3911654309024657,3.573,VI,0,1,,NA,,,,151653+022344,1,3.6,0.6,,NA,,,,,J151655.0+022337,1,2.496,0.42,3.503,0.927,6.0
152117.57+175601.0,230.32324235211084,17.933634573546758,3.057,VI,0,1,,NA,,,,152117+175601,1,145.2,4.4,,NA,,,,,J152117.5+175601,1,102.147,0.282,105.858,0.5,6.0
152354.75+135823.2,230.97812729522974,13.973129238408468,3.178,VI,0,1,,NA,,,,152354+135811,1,3.5,0.5,,NA,,,,,J152354.6+135816,1,2.151,0.307,2.328,0.564,6.0
152414.12+313043.6,231.0588676189093,31.512122493367432,3.043,VI,0,1,,NA,,,,152413+313039,1,5.5,0.4,,NA,,,,,,NA,,,,,4.0
152644.22+512746.3,231.68427044807288,51.462882132465076,3.521,VI,0,1,,NA,,,,152644+512735,1,3.7,0.6,,NA,,,,,,NA,,,,,4.0
153831.47+484747.8,234.63114412297324,48.796631670279595,3.215,VI,0,1,,NA,,,,153832+484734,1,3.4,0.4,,NA,,,,,,NA,,,,,4.0
154007.05+431758.0,235.02939424196938,43.29944610633713,3.082,VI,0,1,,NA,,,,154006+431817,1,2.9,0.5,,NA,,,,,,NA,,,,,4.0
154328.27+502331.9,235.8677988696465,50.39221610180522,3.231,VI,0,1,,NA,,,,154328+502340,1,3.7,0.4,,NA,,,,,,NA,,,,,4.0
154652.84+344257.2,236.720178749237,34.71589655054687,3.039,VI,0,1,,NA,,,,154652+344256,1,163.2,4.9,,NA,,,,,,NA,,,,,4.0
154824.01+333500.1,237.1000548244889,33.58336299069589,4.678,VI,0,1,,NA,,,,154823+333500,1,38.2,1.2,,NA,,,,,,NA,,,,,4.0
155050.92+091310.8,237.71217526820104,9.219673785205345,3.112,VI,0,1,,NA,,,,155050+091314,1,3.7,0.5,,NA,,,,,J155050.9+091311,1,3.047,0.39,3.269,0.711,6.0
155422.46+493819.3,238.59361809212675,49.63869480080955,3.063,VI,0,1,,NA,,,,155422+493819,1,18.6,1.0,,NA,,,,,,NA,,,,,4.0
155626.34+263100.8,239.1097530577184,26.51690811978121,3.234,VI,0,1,,NA,,,,155627+263111,1,3.0,0.4,,NA,,,,,,NA,,,,,4.0
155936.89+163101.6,239.90373222121914,16.517113081479096,3.074,VI,0,1,,NA,,,,155937+163101,1,3.6,0.4,,NA,,,,,J155936.3+163100,1,5.548,0.917,7.756,2.004,6.0
160019.25+360809.3,240.0802141699501,36.13592870815293,3.524,VI,0,1,,NA,,,,160020+360815,1,4.3,0.5,,NA,,,,,,NA,,,,,4.0
160043.89+514424.7,240.1828989096712,51.740209048500205,3.491,VI,0,1,,NA,,,,160042+514437,3,2.7,0.4,,NA,,,,,,NA,,,,,0.0
160118.33+192511.0,240.32638789493586,19.41972874045576,3.046,VI,0,1,,NA,,,,160118+192515,1,4.3,0.4,,NA,,,,,J160118.2+192511,1,6.524,0.38,8.813,0.809,6.0
160802.87+225917.7,242.01196650245333,22.988276463759224,3.246,VI,0,1,,NA,,,,160803+225855,1,2.6,0.5,,NA,,,,,,NA,,,,,4.0
160849.52+482750.2,242.20635008291052,48.46395145454538,3.063,VI,0,1,,NA,,,,160849+482752,1,3.6,0.4,,NA,,,,,,NA,,,,,4.0
161243.12-010301.1,243.179681,-1.050332,3.403,DR6Q_HW,-1,1,,NA,,,,161242-010306,1,3.7,0.4,,NA,,,,,J161243.1-010300,1,3.702,0.319,4.17,0.6,6.0
161348.01+321438.4,243.45007879118938,32.24401340931561,3.399,PIPE,0,2,,NA,,,,161349+321448,3,7.3,1.1,,NA,,,,,,NA,,,,,0.0
161726.27+063232.9,244.35949718819472,6.542495839912715,3.726,VI,0,1,,NA,,,,161726+063231,1,2.9,0.5,,NA,,,,,,NA,,,,,4.0
162425.50-002515.9,246.106262,-0.4211,3.755,DR6Q_HW,-1,1,,NA,,,,162425-002515,1,23.2,0.8,,NA,,,,,J162425.4-002515,1,22.646,0.275,23.033,0.481,6.0
163222.94+430013.1,248.09558368143877,43.00365976300344,3.088,VI,0,1,,NA,,,,163222+430008,1,5.0,0.5,,NA,,,,,,NA,,,,,4.0
163234.65+245048.8,248.14438597603657,24.84691225706144,3.005,VI,0,1,,NA,,,,163234+245048,1,60.9,2.3,J163234+245044,3,0.290177,0.042156,0.268552,0.0458364,J163234.5+245050,1,77.466,0.325,90.59,0.798,6.0
163736.48+254253.5,249.4020348723801,25.7148872875073,3.638,VI,0,1,,NA,,,,163735+254304,1,2.9,0.5,,NA,,,,,J163736.3+254303,1,2.781,0.425,2.763,0.74,6.0
163930.62+534642.7,249.87761812732947,53.77853031355894,3.243,VI,0,1,,NA,,,,163930+534640,1,642.3,20.8,,NA,,,,,,NA,,,,,4.0
164103.99+433356.0,250.26666259782962,43.5655747069958,3.045,VI,0,1,,NA,,,,164104+433354,1,5.2,0.5,,NA,,,,,,NA,,,,,4.0
164353.79+305001.4,250.97415795120142,30.833741633437253,3.501,VI,0,1,,NA,,,,164354+305020,1,2.6,0.5,,NA,,,,,,NA,,,,,4.0
164454.60+472513.1,251.22752592514368,47.42032453479467,3.89,VI,0,1,,NA,,,,164454+472511,1,125.6,3.8,,NA,,,,,,NA,,,,,4.0
164519.89+462539.3,251.33289359067908,46.42760694606144,3.858,VI,0,1,,NA,,,,164520+462548,1,4.3,0.5,,NA,,,,,,NA,,,,,4.0
164617.60+382239.0,251.57336086713673,38.37752253018384,3.148,VI,0,1,,NA,,,,164618+382244,1,4.4,0.5,,NA,,,,,,NA,,,,,4.0
164711.09+461928.6,251.79621619474617,46.324618808777025,4.859,PIPE,4,3,,NA,,,,164711+461929,1,2.8,0.4,,NA,,,,,,NA,,,,,4.0
165027.94+270239.9,252.6164401193942,27.04444021272156,3.002,VI,0,1,,NA,,,,165028+270257,1,4.5,0.4,,NA,,,,,,NA,,,,,4.0
165058.28+402033.7,252.7428627862012,40.34270134241517,3.614,VI,4,1,,NA,,,,165058+402035,1,3.6,0.5,,NA,,,,,,NA,,,,,4.0
165218.55+445856.5,253.0773096880653,44.98236714744935,3.224,PIPE,0,2,,NA,,,,165218+445846,1,8.7,0.5,,NA,,,,,,NA,,,,,4.0
165519.22+324241.0,253.83012192575927,32.711401681969576,3.181,VI,0,1,,NA,,,,165519+324241,1,184.6,5.6,,NA,,,,,,NA,,,,,4.0
165735.19+182516.8,254.39663355146445,18.421336496584825,3.264,VI,0,1,,NA,,,,165734+182515,1,4.3,0.5,,NA,,,,,J165735.1+182517,1,6.525,0.278,6.256,0.468,6.0
172238.50+312428.5,260.6604171492706,31.407938259708015,3.726,VI,0,1,,NA,,,,172238+312426,1,7.4,0.5,,NA,,,,,,NA,,,,,4.0
172409.72+381223.7,261.0405257188345,38.206600351003715,3.085,PIPE,0,2,,NA,,,,172409+381223,1,14.5,0.6,,NA,,,,,,NA,,,,,4.0
212740.33+055150.5,321.91806055669093,5.864032819013386,3.185,VI,0,1,,NA,,,,212741+055152,3,3.5,0.5,,NA,,,,,,NA,,,,,0.0
214236.57+270100.4,325.65241178252353,27.01679231918464,3.172,VI,0,1,,NA,,,,214236+270102,1,7.4,0.5,,NA,,,,,J214236.5+270059,1,5.45,0.3,5.477,0.522,6.0
214244.91+010310.3,325.68714226268787,1.0528755805831438,3.512,VI,0,1,,NA,,,,214246+010305,1,2.9,0.5,,NA,,,,,,NA,,,,,4.0
215040.64+080430.0,327.66936526013933,8.075022337750024,3.148,VI,0,1,,NA,,,,215039+080442,1,4.3,0.5,,NA,,,,,,NA,,,,,4.0
215510.39-023117.7,328.79330676373,-2.5216104969773823,3.225,VI,0,1,,NA,,,,215510-023119,1,31.4,1.0,J215510-023120,1,0.219612,0.019854,0.240469,0.0253844,J215510.3-023117,1,49.143,0.389,55.681,0.734,14.0
215754.43+260718.4,329.47682757895905,26.12179358837472,3.133,VI,0,1,,NA,,,,215755+260658,1,4.4,0.5,,NA,,,,,,NA,,,,,4.0
220030.40+233142.4,330.1266696903245,23.528445544035336,3.135,VI,0,1,,NA,,,,220030+233143,1,31.4,1.0,,NA,,,,,J220030.4+233143,1,32.963,0.3,34.526,0.536,6.0
220559.15-013625.7,331.49648412537056,-1.6071438955894197,3.644,VI,0,1,,NA,,,,220559-013617,1,4.3,0.4,,NA,,,,,J220559.0-013625,1,4.169,0.433,6.384,1.01,6.0
220602.79+232022.8,331.51164574415446,23.339679975377635,3.141,VI,0,1,,NA,,,,220602+232022,1,5.6,0.5,,NA,,,,,J220602.7+232024,1,7.66,0.225,7.153,0.373,6.0
220602.10-010927.7,331.5087777826724,-1.157717020016755,4.297,VI,0,1,,NA,,,,220603-010928,3,2.6,0.4,,NA,,,,,,NA,,,,,0.0
