sdss_name,sdss_ra,sdss_dec,sdss_z,sdss_source_z,sdss_zwarning,z_reliable_flag,FIRST,match_tier_first,Fpeak_first,Fint_first,Rms_first,NVSS,match_tier_nvss,S1.4_nvss,e_S1.4_nvss,GLEAM,match_tier_gleam,Fpwide_gleam,e_Fpwide_gleam,Fintwide_gleam,e_Fintwide_gleam,RACS-DR1,match_tier_racs,Fpk_racs,e_Fpk_racs,Ftot_racs,e_Ftot_racs,match_tier_flag,match_tier_mark,sep_first,sep_nvss,sep_racs,sep_gleam,resolve_gleam,sdss_name,Sample,Note1,Note2,first_code,nvss_code,racs_code,gleam_code
084041.38+172943.3,130.17245677416523,17.495374553216394,3.42,VI,64,1,J084041.4+172943,1,1.08,0.92,0.149,,,,,,,,,,,,,,,,,1000,1000,0.638,,,,,084041.38+172943.3,good,,,U,ND,ND,ND
084044.19+341101.6,130.18413924891985,34.18378682663326,3.895,VI,0,1,J084044.1+341101,1,13.64,13.59,0.149,084044+341100,1,14.6,0.6,,,,,,,,,,,,,1100,1100,0.114,1.3,,,,084044.19+341101.6,good,,,U,U,ND,ND
084047.40+463811.1,130.1975354658753,46.636442622471435,3.006,VI,0,1,J084047.3+463811,1,2.28,1.91,0.141,084048+463803,3,3.2,0.5,,,,,,,,,,,,,1100,1300,0.245,11.71,,,,084047.40+463811.1,good B,,2 affected by cp,U,SEaf,ND,ND
084057.03+463400.3,130.2376340881911,46.56676394809108,3.722,VI,0,1,J084056.9+463400,1,1.42,1.42,0.134,,,,,,,,,,,,,,,,,1000,1000,0.591,,,,,084057.03+463400.3,good,,,U,ND,ND,ND
084100.28+205724.7,130.25120044665914,20.956873392884113,3.4,VI,0,1,J084100.2+205724,1,1.09,1.41,0.142,,,,,,,,,,,,,,,,,1000,1000,0.048,,,,,084100.28+205724.7,good,,,U,ND,ND,ND
084114.66+233930.9,130.3110997936131,23.658605727724204,3.234,VI,0,1,J084114.6+233931,1,1.55,1.18,0.146,,,,,,,,,,,,,,,,,1000,1000,0.258,,,,,084114.66+233930.9,good,,,U,ND,ND,ND
084146.65+362629.0,130.44438607091868,36.4414097867015,3.247,VI,4,1,J084146.6+362629,1,1.56,0.98,0.146,084146+362631,3,2.3,0.4,,,,,,,,,,,,,1100,1300,0.581,2.564,,,,084146.65+362629.0,good,,,U,U,ND,ND
084223.00+001001.7,130.59584675163632,0.1671475170986897,3.421,VI,0,1,J084223.0+001002,1,16.01,16.68,0.152,084222+001003,1,16.5,0.6,J084222+001003,3,0.062856,0.009989,0.054402,0.0107559,J084222.8+001002,1,23.957,0.282,25.612,0.512,1111,1113,0.955,1.726,1.993,9.56,0.865,084223.00+001001.7,good B,,cp slightly affect 4,U,U,U,SEaf
084223.80+205543.2,130.59918716724133,20.92869052367709,3.554,VI,0,1,J084223.8+205543,1,47.18,49.04,0.147,084223+205543,1,52.4,1.6,,,,,,,J084223.7+205543,1,51.671,0.331,52.85,0.582,1110,1110,0.121,0.145,0.36,,,084223.80+205543.2,good,,,U,U,U,ND
084249.02+235204.8,130.70428240972876,23.86800274562548,3.294,VI,4,1,J084249.0+235204,1,1.94,1.55,0.144,,,,,,,,,,,,,,,,,1000,1000,0.099,,,,,084249.02+235204.8,good,,,U,ND,ND,ND
084301.16+115632.6,130.754849,11.942389,3.068,DR6Q_HW,-1,1,,,,,,,,,,J084300+115521,3,0.073815,0.012296,0.099584,0.0212741,,,,,,,0001,0003,,,,71.065,1.349,084301.16+115632.6,rejected B,cp,,ND,ND,ND,Ucp
084312.57+242446.9,130.8024096818286,24.41304560058184,3.147,PIPE,0,2,,,,,,,,,,J084313+242434,3,0.165299,0.015609,0.168983,0.0186036,,,,,,,0001,0003,,,,18.347,1.022,084312.57+242446.9,rejected B,cp closer,,ND,ND,ND,Ucp
084347.04+241003.4,130.9460382450784,24.16763041953907,3.347,VI,0,1,J084346.9+241003,1,21.08,25.94,0.141,084346+241003,1,26.5,0.9,J084346+240957,3,0.165265,0.015353,0.156104,0.0168598,J084346.9+241004,1,38.663,0.377,40.53,0.95,1111,1113,0.803,1.13,1.607,9.737,0.944,084347.04+241003.4,good,,,U,U,U,U
084347.47+330711.2,130.9478086915299,33.11980540956363,3.312,PIPE,0,2,J084347.4+330711,1,1.34,1.27,0.141,,,,,,,,,,,,,,,,,1000,1000,0.187,,,,,084347.47+330711.2,cand A,,,U,ND,ND,ND
084347.84+203752.4,130.9493724141279,20.63124598005994,5.609,PIPE,0,2,J084347.8+203752,1,3.11,2.66,0.151,,,,,J084343+203857,3,0.103689,0.013819,0.169619,0.0243455,,,,,,,1001,1003,0.411,,,93.259,1.636,084347.84+203752.4,cand C,cp and radio dominate 4,reject 4 (not suppose to be this large RG),U,ND,ND,FRII
084400.57+543105.3,131.00239945213798,54.51813942338186,3.716,VI,0,1,J084400.5+543105,1,53.82,56.9,0.149,084400+543105,1,55.4,1.7,,,,,,,,,,,,,1100,1100,0.574,0.85,,,,084400.57+543105.3,good,,,U,U,ND,ND
084401.95+050357.9,131.008143,5.066096,3.353,DR6Q_HW,-1,1,J084401.9+050357,1,7.22,7.42,0.146,084401+050357,1,7.7,0.5,,,,,,,J084401.9+050358,1,6.928,0.333,7.49,0.609,1110,1110,0.181,0.233,1.018,,,084401.95+050357.9,good,,,U,U,U,ND
084423.07+523920.3,131.09612915117154,52.65564865234781,3.029,VI,0,1,J084423.1+523920,1,10.61,12.98,0.142,084423+523923,1,12.5,0.5,,,,,,,,,,,,,1100,1100,0.324,2.89,,,,084423.07+523920.3,good,,,U,U,ND,ND
084437.76+215219.2,131.15736766321305,21.872018553799855,3.51,VI,4,1,J084437.7+215219,1,14.92,14.98,0.14,084437+215221,3,15.5,0.6,,,,,,,J084437.6+215219,3,23.219,0.289,22.977,0.497,1110,1330,0.301,2.171,1.017,,,084437.76+215219.2,good,,,U,U,U,ND
084447.44+603736.1,131.19770625820377,60.62670416253423,3.154,VI,0,1,J084447.4+603736,1,7.98,7.81,0.138,084447+603738,3,9.8,1,,,,,,,,,,,,,1100,1300,0.187,3.646,,,,084447.44+603736.1,good,,,U,U,ND,ND
084455.07+001848.4,131.2294790631299,0.3134716835391822,3.692,VI,0,1,J084455.0+001848,1,6.05,5.62,0.144,084455+001849,3,6.6,0.5,,,,,,,J084454.9+001848,1,8.874,0.307,9.017,0.537,1110,1310,0.024,1.196,1.616,,,084455.07+001848.4,good,,,U,U,U,ND
084533.42+064150.0,131.38925268297314,6.697223309846339,3.62,VI,0,1,J084533.4+064149,1,2.07,1.36,0.156,084533+064207,3,2.9,0.5,,,,,,,J084533.3+064148,1,3.923,0.358,4.475,0.678,1110,1310,0.103,17.522,1.269,,,084533.42+064150.0,good B,,2 affected by radio,U,Uaf,U,ND
084545.67+172424.6,131.4403077870582,17.406845753537123,3.05,VI,0,1,J084545.6+172424,1,5.34,6.29,0.145,084545+172422,1,5,0.4,J084547+172536,3,0.192131,0.013599,0.16855,0.0137238,J084545.7+172424,1,3.098,0.381,2.627,0.593,1111,1113,0.276,2.694,1.219,74.207,0.877,084545.67+172424.6,cand B,,"radio affect 3, 4 rejected",U,Eaf,U,Ucp
084613.47+111227.3,131.5561323096872,11.207595102277145,3.213,VI,0,1,,,,,,,,,,J084609+111307,3,0.478579,0.010985,0.479271,0.0127035,,,,,,,0001,0003,,,,67.703,1.001,084613.47+111227.3,rejected B,cp,,ND,ND,ND,Ucp
084627.31+102339.1,131.61380477427403,10.394207023477758,3.152,VI,0,1,,,,,,084628+102337,3,2.9,0.5,,,,,,,,,,,,,0100,0300,,16.371,,,,084627.31+102339.1,cand B,can be radio,,ND,Uoff,ND,ND
084715.16+383109.9,131.81318920837867,38.51944341454115,3.181,VI,0,1,,,,,,084715+383110,1,200.5,6,,,,,,,,,,,,,0100,0100,,0.45,,,,084715.16+383109.9,good,,,ND,U,ND,ND
084718.39+385328.0,131.8266254902731,38.89112498088242,3.333,PIPE,0,2,J084718.4+385329,1,5.28,5.73,0.142,084718+385329,3,5.6,0.4,,,,,,,,,,,,,1100,1300,1.396,2.48,,,,084718.39+385328.0,cand A,,,U,U,ND,ND
084757.35+345039.5,131.98897768103373,34.84430680584873,3.019,VI,4,1,J084757.3+345039,1,2.25,2.48,0.153,084757+345050,1,2.5,0.5,,,,,,,,,,,,,1100,1100,0.177,13.526,,,,084757.35+345039.5,good B,"2 offset,weak",2 affected by radio?,U,Uaf,ND,ND
084825.04+200011.7,132.1043562528554,20.003271113596465,3.418,VI,0,1,J084825.0+200011,1,44.96,47.17,0.148,084825+200011,1,54.7,1.7,J084824+200026,3,0.076594,0.012003,0.090844,0.0176827,J084825.0+200011,1,75.266,0.283,77.395,0.5,1111,1113,0.224,0.357,0.223,15.283,1.186,084825.04+200011.7,good B,,cp slightly affect 4,U,U,U,SEaf
084848.29+351545.1,132.20123194886318,35.26254308743793,3.025,VI,0,1,,,,,,084846+351546,3,9.4,1.3,,,,,,,,,,,,,0100,0300,,18.853,,,,084848.29+351545.1,rejected B,weak and radio,,ND,Ucp,ND,ND
084939.88+235129.1,132.4161821932449,23.858097385719233,3.249,VI,0,1,,,,,,,,,,J084944+235204,3,0.165374,0.016661,0.191806,0.0226145,,,,,,,0001,0003,,,,71.015,1.16,084939.88+235129.1,rejected B,cp,,ND,ND,ND,Ucp
084951.78+262544.3,132.46579072048198,26.428991900651052,3.152,VI,0,1,,,,,,,,,,J084956+262445,3,0.66683,0.018812,0.769871,0.0252292,,,,,,,0001,0003,,,,82.975,1.154,084951.78+262544.3,rejected B,,,ND,ND,ND,Ucp
085020.33+131910.3,132.58474617029975,13.31953183747618,3.006,VI,0,1,,,,,,,,,,J085025+131850,3,0.874735,0.01364,0.817158,0.0146816,,,,,,,0001,0003,,,,73.656,0.934,085020.33+131910.3,rejected B,,,ND,ND,ND,Ucp
085023.56+153003.9,132.59820252929848,15.501103656738104,3.713,VI,0,1,,,,,,085023+153003,3,41.3,1.3,J085023+153004,3,0.223515,0.013823,0.216336,0.0154862,J085023.5+153003,3,63.098,1.008,64.544,1.773,0111,0333,,0.475,1.087,7.161,0.968,085023.56+153003.9,good B,,cp may dominate 4,ND,U,U,Uaf
085042.89+125622.5,132.6787320228695,12.939603738400493,3.982,VI,0,1,J085042.8+125622,1,5.14,5.77,0.147,085042+125622,3,5.5,0.5,,,,,,,J085042.6+125622,3,6.681,0.802,7.171,1.46,1110,1330,0.179,3.32,4.156,,,085042.89+125622.5,good,,,U,U,SE,ND
085111.59+142337.7,132.7983230354092,14.393822480686849,4.185,VI,0,1,J085111.5+142337,1,15.64,16.2,0.136,085111+142339,3,12.3,0.5,,,,,,,J085111.4+142338,3,22.404,1.267,21.039,2.106,1110,1330,0.223,1.818,1.878,,,085111.59+142337.7,good,,,U,U,U,ND
085113.41+483031.1,132.80588607869691,48.50866468374813,3.999,VI,0,1,J085113.4+483030,1,2.17,1.92,0.132,,,,,,,,,,,,,,,,,1000,1000,0.542,,,,,085113.41+483031.1,good,,,U,ND,ND,ND
085120.22+111200.7,132.83425730064582,11.200202898449508,3.548,VI,0,1,,,,,,,,,,J085116+111208,3,0.854449,0.011199,0.853753,0.0129179,,,,,,,0001,0003,,,,49.279,0.999,085120.22+111200.7,rejected B,cp or radio,,ND,ND,ND,Ucp
085124.67+262938.1,132.85279665655253,26.49393060738953,3.068,VI,0,1,J085124.6+262938,1,8.53,8.2,0.137,085125+262917,3,18.9,1.3,,,,,,,,,,,,,1100,1300,0.16,21.729,,,,085124.67+262938.1,cand B,"2 affected by radio, dom by mix",,U,Eoff,ND,ND
085126.56+064128.7,132.86069613905946,6.691333279870704,3.29,VI,0,1,,,,,,,,,,J085126+064044,3,0.120845,0.010615,0.118636,0.0121076,,,,,,,0001,0003,,,,44.28,0.982,085126.56+064128.7,rejected B,cp,,ND,ND,ND,Ucp
085132.75+355525.5,132.88649448413935,35.923756853218904,3.24,VI,0,1,J085132.7+355525,1,8.72,9.1,0.145,085132+355522,3,8.6,0.5,,,,,,,,,,,,,1100,1300,0.274,3.866,,,,085132.75+355525.5,good,,,U,U,ND,ND
085152.43+195812.2,132.968472818999,19.97006444602232,3.208,VI,0,1,J085152.4+195812,1,6.97,7.1,0.14,085152+195808,3,8,0.5,,,,,,,J085152.4+195811,1,12.035,0.314,12.426,0.556,1110,1310,0.313,3.499,0.306,,,085152.43+195812.2,good,,,U,U,U,ND
085257.12+243103.1,133.23801237503216,24.51754042138044,3.612,VI,0,1,J085257.1+243103,1,157.3,159.58,0.137,085257+243102,1,153.2,4.6,J085256+243103,3,0.305013,0.017621,0.316165,0.0211709,J085257.0+243103,1,176.457,0.323,180.888,0.569,1111,1113,0.115,0.716,0.761,4.085,1.036,085257.12+243103.1,good B,,cp may affect 4,U,U,U,SEaf
085258.87+225050.5,133.2452940651508,22.8473627562903,3.545,VI,0,1,J085258.8+225050,1,44.37,45.33,0.147,085258+225050,1,47.5,1.5,,,,,,,J085258.8+225050,1,41.904,0.276,42.85,0.485,1110,1110,0.056,0.201,0.902,,,085258.87+225050.5,good,,,U,U,U,ND
085307.38+175909.3,133.2807526281481,17.98591907742132,3.095,VI,0,1,J085307.3+175909,1,12.75,13.27,0.148,085307+175910,3,12.6,0.6,,,,,,,J085307.3+175909,1,15.621,0.348,16.271,0.619,1110,1310,0.142,1.026,0.758,,,085307.38+175909.3,good,,,U,U,U,ND
085332.78+393148.8,133.38659233292313,39.53023086834309,4.19,VI,0,1,J085332.7+393149,1,1.42,2.44,0.141,085332+393147,3,2.6,0.4,,,,,,,,,,,,,1100,1300,0.515,2.177,,,,085332.78+393148.8,good,,,U,U,ND,ND
085336.64+174347.8,133.40270636820907,17.729971706210375,3.219,VI,0,1,J085336.6+174348,1,39.63,40.43,0.151,085336+174348,1,40.1,1.3,J085336+174330,3,0.093414,0.012834,0.100617,0.0163366,J085336.6+174348,1,51.033,0.302,52.915,0.536,1111,1113,0.37,0.636,0.485,18.223,1.077,085336.64+174347.8,good B,,cp affect 4,U,U,U,SEaf
085350.56+103229.7,133.46066883786992,10.541588680209406,3.404,VI,0,1,J085350.5+103230,1,1.04,1.87,0.135,,,,,,,,,,,,,,,,,1000,1000,0.958,,,,,085350.56+103229.7,good,,,U,ND,ND,ND
085501.81+182437.7,133.75758170988254,18.41049479542521,3.96,VI,0,1,J085501.8+182437,1,9.38,9.43,0.15,085503+182454,3,16.9,1.1,,,,,,,,,,,,,1100,1300,0.009,23.421,,,,085501.81+182437.7,cand B,2 dominated by nearby radio and cp,1 good,U,Eoff,ND,ND
085504.96+391956.9,133.7707078090393,39.33248953410645,3.644,VI,0,1,J085504.9+391957,1,1.42,1.48,0.132,,,,,,,,,,,,,,,,,1000,1000,0.747,,,,,085504.96+391956.9,good,,,U,ND,ND,ND
085511.81+424705.0,133.799235,42.784744,3.046,DR6Q_HW,-1,1,J085511.8+424705,1,7.5,8.17,0.146,085511+424704,3,16.1,0.6,,,,,,,,,,,,,1100,1300,0.038,4.838,,,,085511.81+424705.0,cand B,"FRII like RG?, tar at lobe",RG or reject 2 or projection,OII,SE,ND,ND
085534.41+510632.8,133.8933879457037,51.10911280391071,3.231,VI,0,1,J085534.4+510632,1,2.13,2.22,0.151,,,,,,,,,,,,,,,,,1000,1000,0.228,,,,,085534.41+510632.8,good,,,U,ND,ND,ND
085538.25+083325.4,133.90939023302926,8.55706256531535,3.475,VI,0,1,J085538.2+083324,1,1.35,1.75,0.137,,,,,,,,,,,,,,,,,1000,1000,0.641,,,,,085538.25+083325.4,good,,,U,ND,ND,ND
085539.98+113026.2,133.91662270830037,11.507293416983837,3.56,VI,0,1,J085539.9+113026,1,4.59,4.8,0.135,085540+113024,1,5.5,0.5,,,,,,,J085539.3+113023,1,5.696,0.889,11.078,2.53,1110,1110,0.265,2.735,10.184,,,085539.98+113026.2,good B,,2 slightly affected by radio,U,U,CJaf,ND
085548.35+263749.3,133.95147125941875,26.63038008563835,3.041,VI,0,1,J085548.3+263749,1,20.92,21.56,0.142,085548+263749,1,22.5,0.8,,,,,,,J085548.3+263749,1,28.836,0.284,30.335,0.509,1110,1110,0.134,1.095,0.479,,,085548.35+263749.3,good,,,U,U,U,ND
085614.16+603347.4,134.05900589184446,60.56319265284718,3.65,VI,4,1,J085614.2+603347,1,1.51,1.31,0.141,,,,,,,,,,,,,,,,,1000,1000,0.479,,,,,085614.16+603347.4,good,,,U,ND,ND,ND
085624.91+102017.0,134.10382746792814,10.33806349173341,3.701,VI,0,1,J085624.9+102016,1,52.52,54.46,0.146,085625+102024,3,92.8,3.2,J085625+102053,3,0.159243,0.011048,0.176707,0.0142099,,,,,,,1101,1303,0.099,8.643,,39.264,1.11,085624.91+102017.0,cand B,"4 rejected, 2 affected by cp",only 1 good,U,Eoff,ND,SEcp
085629.64+373741.5,134.1235182145438,37.62820465270994,3.117,PIPE,0,2,J085629.6+373741,1,1.01,0.97,0.131,,,,,,,,,,,,,,,,,1000,1000,0.587,,,,,085629.64+373741.5,cand A,,,U,ND,ND,ND
085641.56+424254.0,134.17320677701713,42.71500003836084,3.08,VI,0,1,J085641.5+424253,1,20.09,19.99,0.13,085641+424254,1,20.2,0.7,,,,,,,,,,,,,1100,1100,0.065,0.885,,,,085641.56+424254.0,good,,,U,U,ND,ND
085724.32+110549.1,134.3513680323902,11.09699012038994,3.71,VI,0,1,J085724.3+110548,1,1.91,1.76,0.15,,,,,,,,,,,,,,,,,1000,1000,0.428,,,,,085724.32+110549.1,good,,,U,ND,ND,ND
085728.73+424013.6,134.36971426179207,42.670450664607294,3.483,PIPE,0,2,J085728.7+424013,1,21.14,21.59,0.137,085728+424014,3,21.7,0.8,,,,,,,,,,,,,1100,1300,0.042,0.741,,,,085728.73+424013.6,cand A,,,U,U,ND,ND
085731.68+103542.9,134.3820156578599,10.59526385129565,3.175,VI,0,1,,,,,,,,,,J085730+103433,3,0.155838,0.01072,0.188948,0.0151022,,,,,,,0001,0003,,,,71.131,1.212,085731.68+103542.9,rejected B,cp,,ND,ND,ND,Ucp
085743.87+245515.1,134.4328321321999,24.920876311305317,3.761,VI,0,1,,,,,,085743+245512,3,4.3,0.6,,,,,,,J085744.0+245513,1,7.76,0.332,8.688,0.621,0110,0310,,2.348,2.276,,,085743.87+245515.1,good B,,23 can be affected by cp,ND,U,SEaf,ND
085825.63+262540.2,134.60680655576996,26.427847515827427,3.474,VI,0,1,J085825.6+262540,1,3.97,3.44,0.136,085825+262539,3,4.1,0.4,,,,,,,J085825.6+262540,3,4.831,0.319,4.5,0.528,1110,1330,0.146,1.473,0.819,,,085825.63+262540.2,good,,,U,U,U,ND
085936.27+101800.9,134.90116568625513,10.300250054263982,4.324,VI,0,1,J085936.3+101800,1,6.15,8.42,0.147,085936+101806,1,38.3,1.2,J085936+101808,3,0.208845,0.011081,0.217213,0.0133291,,,,,,,1101,1103,0.92,6.815,,7.748,1.04,085936.27+101800.9,good B,RG??,low-resolution prefer lobe!,FRII,U,ND,SE
085944.06+212511.1,134.93360669591806,21.419761627382588,3.699,VI,0,1,J085944.0+212511,1,23.54,23.96,0.14,085944+212511,1,18.3,0.7,,,,,,,J085944.0+212511,1,24.49,0.353,24.863,0.618,1110,1110,0.254,0.68,0.63,,,085944.06+212511.1,good,,,U,U,U,ND
090000.28+404604.8,135.00120241705946,40.76800434265349,3.535,VI,0,1,J090000.3+404604,1,4.2,3.71,0.131,090000+404606,3,4,0.4,,,,,,,,,,,,,1100,1300,0.233,1.607,,,,090000.28+404604.8,good,,,U,U,ND,ND
090021.57+501050.9,135.08988185267802,50.180808717198424,3.92,VI,4,1,J090021.5+501050,1,3.41,3.2,0.141,090020+501041,3,3.7,0.5,,,,,,,,,,,,,1100,1300,0.227,13.798,,,,090021.57+501050.9,good B,,2 affected by cp and radio,U,SEaf,ND,ND
090030.15+221509.5,135.12564170988634,22.252665041967308,3.324,VI,0,1,J090030.1+221509,1,26.02,26.12,0.145,090030+221509,1,29.2,1,,,,,,,J090030.1+221509,1,28.072,0.429,30.914,1.2,1110,1110,0.087,0.39,0.728,,,090030.15+221509.5,good,,,U,U,U,ND
090033.50+421547.0,135.13962086172046,42.26305786464073,3.293,VI,0,1,J090033.4+421546,1,1.52,1.71,0.131,,,,,,,,,,,,,,,,,1000,1000,0.542,,,,,090033.50+421547.0,good,,,U,ND,ND,ND
090036.00+472258.6,135.15003907026966,47.38296410329972,3.268,VI,0,1,J090036.0+472258,1,3.05,3.16,0.135,090035+472259,1,3.8,0.4,,,,,,,,,,,,,1100,1100,0.342,0.984,,,,090036.00+472258.6,good,,,U,U,ND,ND
090042.32+482840.4,135.1763602864243,48.47789451682794,3.137,VI,0,1,,,,,,090041+482847,3,28.2,0.9,,,,,,,,,,,,,0100,0300,,7.944,,,,090042.32+482840.4,cand B,mix or cp or tar,,ND,Uoff,ND,ND
090049.27+400224.6,135.20529360657807,40.040183279331806,3.173,VI,0,1,J090049.2+400224,1,1.35,0.98,0.143,,,,,,,,,,,,,,,,,1000,1000,0.267,,,,,090049.27+400224.6,good,,,U,ND,ND,ND
090052.38+135730.8,135.21828803380552,13.958563801279269,3.203,VI,0,1,J090052.3+135730,1,39.59,42.22,0.151,090052+135730,1,37.1,1.5,J090051+135728,3,0.094814,0.015724,0.167542,0.0360381,J090052.3+135730,1,46.721,1.396,48.189,2.47,1111,1113,0.052,0.304,1.132,15.191,1.767,090052.38+135730.8,good B,,cp affect 4,U,U,U,Eaf
090105.69+385320.9,135.2737325148735,38.88914579143795,3.644,VI,4,1,J090105.7+385320,1,4.03,3.49,0.305,090105+385321,3,4.4,0.4,,,,,,,,,,,,,1100,1300,0.137,1.188,,,,090105.69+385320.9,good B,,2 slightly affected by nearby RG,U,OIIaf,ND,ND
090118.32+275416.2,135.32635479177694,27.90451441065886,3.292,PIPE,0,2,J090118.3+275416,1,19.69,20.25,0.149,090118+275416,3,29.3,1,,,,,,,J090118.2+275415,3,15.58,0.325,15.566,0.563,1110,1330,0.219,0.183,0.876,,,090118.32+275416.2,cand A,,,U,U,U,ND
090120.16+101818.2,135.33402480649917,10.30506909602475,3.019,VI,0,1,,,,,,,,,,J090118+101720,3,0.067912,0.011947,0.078005,0.017788,,,,,,,0001,0003,,,,60.549,1.148,090120.16+101818.2,rejected B,cp,,ND,ND,ND,Ucp
090129.22+104240.4,135.37176937153157,10.711238660905764,3.957,VI,0,1,J090129.2+104240,1,2.35,2.14,0.135,,,,,,,,,,,,,,,,,1000,1000,0.309,,,,,090129.22+104240.4,good,,,U,ND,ND,ND
090132.30+252300.6,135.38459884545355,25.383517948973548,3.3,VI,4,1,J090132.2+252300,1,1.27,1.17,0.13,,,,,,,,,,,J090132.4+252301,1,1.854,0.267,2.172,0.515,1010,1010,0.498,,2.517,,,090132.30+252300.6,good,,,U,ND,U,ND
090215.06+202026.3,135.56276882746354,20.340657737665985,3.332,VI,64,1,J090215.0+202026,1,2.22,2.27,0.148,,,,,,,,,,,J090215.1+202022,3,2.3,0.429,2.383,0.778,1010,1030,0.462,,4.013,,,090215.06+202026.3,good B,,3 affeted by cp,U,ND,Uaf,ND
090237.33+010135.9,135.6555582848039,1.0266462999272632,3.12,VI,0,1,,,,,,090237+010136,3,14.5,0.6,,,,,,,J090237.1+010136,1,11.012,0.384,12.79,0.736,0110,0310,,1.011,2.61,,,090237.33+010135.9,good,,,ND,U,U,ND
090239.89+395726.7,135.66621287612136,39.95744265168004,3.088,VI,0,1,J090239.8+395726,1,32,32.35,0.147,090240+395726,1,56.2,2.1,,,,,,,,,,,,,1100,1100,0.033,8.829,,,,090239.89+395726.7,cand B,"FRII like RG?, tar at lobe",RG dominate??,OII,SE,ND,ND
090246.11+173441.5,135.69215322444535,17.578199271426087,3.237,VI,0,1,,,,,,090247+173425,3,48.3,3,J090246+173427,3,0.157722,0.01148,0.214597,0.018535,,,,,,,0101,0303,,22.617,,15.246,1.36,090246.11+173441.5,rejected B,favor cp,,ND,Ucp,ND,Ucp
090246.97+372520.0,135.69574724347729,37.42223843268078,3.9,VI,4,1,J090246.9+372519,1,8.5,8.64,0.145,090246+372519,1,9.4,0.5,,,,,,,,,,,,,1100,1100,0.063,1.824,,,,090246.97+372520.0,good,,,U,U,ND,ND
090331.52+524609.0,135.88133372136542,52.76918864192784,3.281,VI,0,1,J090331.5+524608,1,1.94,1.94,0.144,090332+524606,3,3.8,0.4,,,,,,,,,,,,,1100,1300,0.239,7.459,,,,090331.52+524609.0,good B,,2 affected by cp,U,SEaf,ND,ND
090332.10+305715.1,135.8837817202604,30.954219081642776,3.239,VI,0,1,J090332.1+305715,1,1.73,1.67,0.143,090332+305718,3,2.4,0.4,,,,,,,,,,,,,1100,1300,0.552,5.776,,,,090332.10+305715.1,good B,,2 affected by radio,U,SEaf,ND,ND
090342.69+521343.2,135.92790385538328,52.22866694514339,3.398,PIPE,0,2,J090342.6+521343,1,3.45,2.65,0.155,090342+521344,3,3.3,0.5,,,,,,,,,,,,,1100,1300,0.161,3.022,,,,090342.69+521343.2,cand A,,2 affected by radio,U,Eaf,ND,ND
090404.18+255336.6,136.01743759468224,25.893504317782966,3.201,VI,0,1,J090404.1+255336,1,1.66,1.72,0.134,,,,,,,,,,,,,,,,,1000,1000,0.344,,,,,090404.18+255336.6,good,,,U,ND,ND,ND
090425.23+084818.8,136.10513707740228,8.805226524671038,3.618,VI,0,1,J090425.2+084818,1,1.45,1.17,0.14,,,,,,,,,,,J090425.2+084818,1,2.244,0.328,2.379,0.596,1010,1010,0.35,,0.184,,,090425.23+084818.8,good,,,U,ND,U,ND
090432.31+021212.4,136.13466602713115,2.2034670476579987,3.149,VI,0,1,J090432.3+021211,1,7.59,8.02,0.15,090432+021213,1,8.4,0.5,,,,,,,J090432.3+021213,1,8.472,0.831,10.721,1.696,1110,1110,0.533,0.855,0.753,,,090432.31+021212.4,good,,,U,U,U,ND
090457.11+393632.7,136.23797122210811,39.60908745569248,4.1,VI,0,1,J090457.0+393632,1,2.01,1.64,0.145,,,,,,,,,,,,,,,,,1000,1000,0.224,,,,,090457.11+393632.7,good,,,U,ND,ND,ND
090457.84+013830.2,136.24102186969188,1.6417404516273262,3.278,VI,0,1,,,,,,090457+013837,3,3.4,0.5,,,,,,,,,,,,,0100,0300,,11.871,,,,090457.84+013830.2,rejected B,cp,,ND,Ucp,ND,ND
090502.22+304557.5,136.25927125904627,30.76598558350473,3.085,VI,0,1,J090502.2+304558,1,2.12,1.83,0.149,,,,,,,,,,,,,,,,,1000,1000,0.643,,,,,090502.22+304557.5,good,,,U,ND,ND,ND
090502.28+401239.5,136.25951421842456,40.21098589310475,3.109,VI,0,1,J090502.3+401239,1,1.11,0.84,0.143,,,,,,,,,,,,,,,,,1000,1000,0.846,,,,,090502.28+401239.5,good,,,U,ND,ND,ND
090523.05+513009.2,136.34606926613176,51.50256116206364,3.22,VI,0,1,J090523.0+513009,1,1.62,1.25,0.156,090522+513007,3,2.6,0.4,,,,,,,,,,,,,1100,1300,0.489,2.461,,,,090523.05+513009.2,good B,,2 affected by cp,U,SEaf,ND,ND
090525.57+454930.2,136.3565767516915,45.82506529090668,3.107,VI,0,1,J090525.5+454930,1,17.47,17.78,0.144,090525+454930,1,15.5,0.6,,,,,,,,,,,,,1100,1100,0.117,2.308,,,,090525.57+454930.2,good,,,U,U,ND,ND
090549.05+041010.1,136.45440785543263,4.169486213351499,3.148,VI,0,1,J090549.0+041010,1,187.35,194.64,0.15,090549+041010,1,188.8,5.7,J090548+041012,3,0.20323,0.012208,0.198408,0.0137497,J090548.9+041010,1,190.426,0.454,197.339,0.805,1111,1113,0.1,0.482,0.996,2.848,0.976,090549.05+041010.1,good,,,U,U,U,U
