sdss_name,sdss_ra,sdss_dec,sdss_class,sdss_z,sdss_source_z,sdss_z_pipe,sdss_zwarning,sdss_z_vi,sdss_z_conf,sdss_is_qso_qn,sdss_z_qn,FIRST_r1,RA_deg_r1,DEC_deg_r1,Fpeak_r1,Fint_r1,Rms_r1,Maj_r1,Min_r1,PA_r1,Separation_first,GrpSize_before_first,group_z_min_first,group_z_max_first,GroupID_first,GroupSize_first,source_tier_first,NVSS_r2,RA_deg_r2,e_RAJ2000_r2,DEC_deg_r2,e_DEJ2000_r2,S1.4_r2,e_S1.4_r2,MajAxis_r2,MinAxis_r2,Separation_nvss,GrpSize_before_nvss,group_z_min_nvss,group_z_max_nvss,GroupID_nvss,GroupSize_nvss,source_tier_nvss,GLEAM_r3,RA_deg_r3,e_RAJ2000_r3,DEC_deg_r3,e_DEJ2000_r3,Fpwide_r3,e_Fpwide_r3,Fintwide_r3,e_Fintwide_r3,awide_r3,e_awide_r3,bwide_r3,e_bwide_r3,pawide_r3,psfawide_r3,psfbwide_r3,psfPAwide_r3,Separation_gleam,GrpSize_before_gleam,group_z_min_gleam,group_z_max_gleam,GroupID_gleam,GroupSize_gleam,source_tier_gleam,RACS-DR1_r4,RA_deg_r4,e_RAJ2000_r4,DEC_deg_r4,e_DEJ2000_r4,Ftot_r4,e_Ftot_r4,Fpk_r4,e_Fpk_r4,amaj_r4,bmin_r4,e_amaj_r4,e_bmin_r4,PA_r4,e_PA_r4,amaj0_r4,bmin0_r4,PA0_r4,e_amaj0_r4,e_bmin0_r4,e_PA0_r4,Separation_racs,GrpSize_before_racs,group_z_min_racs,group_z_max_racs,GroupID_racs,GroupSize_racs,source_tier_racs,likeli_first,likeli_nvss,likeli_gleam,likeli_racs
011211.36+174338.7,18.047373042193826,17.727434782409667,QSO,3.335,VI,3.343207597732544,0,3.335,3.0,1.0,3.3520505530969498,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,011211+174338,18.047158375103933,0.04,17.727415975755065,0.6,49.7,1.5,21.1,17.3,0.7392127022899948,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J011211.3+174338,18.047249708433732,0.1,17.72744330909802,0.09,41.794,0.643,41.371,0.369,25.32,24.95,0.23,0.22,86.48,23.98,,,0.0,0.23,0.22,23.98,0.42403098648946075,1,,,-2147483648,1,1,,6.835475746134923,,2.999176554395223
011349.83+242717.6,18.457642777783512,24.454908892250188,QSO,3.153,VI,3.155155658721924,0,3.153,3.0,1.0,3.1425972552335093,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,011349+242711,18.457490890553565,0.33,24.453304907910045,4.4,3.5,0.4,48.4,44.2,5.795756399500798,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J011349.7+242718,18.457328890320124,0.66,24.455145352337393,0.53,3.768,0.391,4.117,0.239,25.29,22.63,1.56,1.24,86.87,21.58,,,0.0,1.56,1.24,21.58,1.3351758294428802,1,,,-2147483648,1,1,,1.950644843935026,,2.2057829198808454
011637.11+290411.6,19.154651644249142,29.069904614863756,QSO,3.285,VI,3.285060167312622,0,3.285,3.0,1.0,3.2861497048009713,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,011637+290411,19.154740275028292,0.04,29.069860537059586,0.6,63.8,2.0,19.2,16.6,0.3208607272052547,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J011637.1+290412,19.154584274976376,0.29,29.07024242593201,0.26,49.488,2.108,47.311,1.18,26.46,24.77,0.68,0.6,105.6,14.74,,,0.0,0.68,0.6,14.74,1.234456047958785,1,,,-2147483648,1,1,,2.6024128192536673,,4.4199683719938125
011702.69+311733.6,19.26122238469343,31.292671977314573,QSO,3.19,VI,3.190462589263916,0,3.19,3.0,1.0,3.190313597908891,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,011702+311714,19.262364960893397,0.55,31.287471659538248,7.6,2.2,0.4,66.4,60.7,19.048265376120494,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,6.752868856576583,,
011747.86+011407.6,19.449429871670304,1.2354463627119305,QSO,3.694,VI,3.696380615234375,0,3.694,3.0,1.0,3.7024218455958238,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,011747+011407,19.44966017499493,0.05,1.2354439015474614,0.8,28.3,1.0,21.1,16.6,0.8289465874117206,1,,,-2147483648,1,1,J011747+011406,19.44968550834966,0.001317,1.235241457105694,0.001694,0.136032,0.010794,0.133528,0.0123141,140.294,4.2787,132.6555,4.742924,-87.95842,141.377,134.128,-10.053844,1.1792736494300922,2,,,3740,1,1,J011747.8+011408,19.449538508294516,0.2,1.2357634570901614,0.18,44.063,1.306,41.522,0.724,26.54,25.02,0.48,0.42,87.82,12.43,8.84,0.82,87.82,0.48,0.42,12.43,1.206646070007305,1,,,-2147483648,1,1,,7.413908230226936,11.791451836100457,5.813039680544093
011828.17+161558.9,19.61739266891169,16.266362471999432,QSO,3.916,VI,3.943359136581421,0,3.916,3.0,1.0,3.9404540728041244,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,011829+161607,19.62211687169814,0.45,16.268610586438882,4.5,4.2,0.5,83.7,40.4,18.222134231180647,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,35.462402029254505,,
012057.17+244206.1,20.238209954853104,24.701703120345414,QSO,3.332,VI,3.3316280841827393,0,3.332,3.0,1.0,3.3298546576304817,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,012057+244207,20.237824184249376,0.27,24.702027318209225,2.8,11.2,1.2,59.9,31.4,1.7187269678766228,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J012057.2+244206,20.238558850951627,1.03,24.701728540509162,1.52,18.435,0.992,9.055,0.262,54.24,25.01,4.17,1.17,58.0,4.8,48.13,0.57,58.0,4.17,1.17,4.8,1.144757779618751,1,,,-2147483648,1,1,,4.401804036229489,,1.104309132304249
012348.87+154724.3,20.953646419467077,15.790104839006323,QSO,3.495,VI,3.5075299739837646,0,3.495,3.0,1.0,3.507192563341702,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,012348+154720,20.954075256916994,0.18,15.78902739401033,2.7,5.5,0.4,33.3,32.4,4.153552941474222,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J012348.8+154725,20.953325923425204,0.71,15.79042561615321,0.71,5.706,0.602,5.158,0.324,28.01,24.72,1.87,1.46,135.57,21.88,12.62,,135.57,1.87,1.46,21.88,1.601938102529121,1,,,-2147483648,1,1,,7.355960534435286,,2.234200338578853
012419.97+080042.6,21.083230059226537,8.011860027484715,QSO,3.2676842212677,PIPE,3.2676842212677,0,-1.0,0.0,1.0,3.2710643935494224,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,012420+080046,21.08707611815355,0.71,8.012944074759446,13.4,3.1,0.6,125.0,92.8,14.25524214741195,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,19.12428226876435,,
012534.96+323631.2,21.39569960363486,32.60868247139638,QSO,3.319,VI,3.320020914077759,0,3.319,3.0,1.0,3.320166596542042,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,012534+323634,21.395448089506772,0.4,32.60969410741842,5.1,3.4,0.4,58.3,45.7,3.7209009354296314,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,1.9828754637077535,,
012812.91-053221.0,22.053810658412488,-5.5391904673400845,QSO,3.252,VI,0.8337971568107605,4,3.252,2.0,1.0,0.8320247408384531,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,012813-053221,22.054285894461227,0.03,-5.539222489441333,0.6,82.9,2.5,17.7,14.6,1.706758370417405,2,,,1727,1,1,J012812-053219,22.053419227750812,0.000353,-5.538817267310964,0.000495,0.380366,0.00912,0.366624,0.0102227,138.078,1.36915,125.5582,1.282114,-71.168251,136.095,132.181,-21.545725,1.942228293736073,2,0.4480447471141815,3.252,1709,2,3,J012812.9-053220,22.05415422777735,0.04,-5.539062267233065,0.04,127.104,0.735,108.201,0.38,28.39,25.86,0.1,0.09,161.74,1.57,13.46,6.62,161.74,0.1,0.09,1.57,1.3147413831747712,2,,,1171,1,1,,16.31154930148008,19.42210277621401,12.207066204558274
012829.43-063949.3,22.122656546896152,-6.663721833710865,QSO,3.243,VI,3.2492825984954834,0,3.243,3.0,1.0,3.229710532931258,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,012829-063949,22.12257768170958,0.05,-6.663722482203302,0.8,29.4,1.0,20.8,16.5,0.28200629921363923,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J012830.0-063949,22.125068348379905,0.12,-6.663744259717095,0.49,43.648,1.17,34.446,0.385,55.31,23.84,1.16,0.29,91.37,1.2,,,0.0,1.16,0.29,1.2,8.624206973400955,1,,,-2147483648,1,1,,2.5222562327840286,,55.2086462449165
012906.02+145907.1,22.275087857516553,14.985331955516367,QSO,3.84,VI,3.8542826175689697,0,3.84,3.0,1.0,3.8505765347131637,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,012906+145909,22.275033679781973,0.07,14.985944200623148,1.1,17.9,1.0,21.5,21.0,2.2121203020529423,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J012905.9+145907,22.27461201318058,0.51,14.985373756134003,0.48,14.625,1.135,13.969,0.635,25.93,25.29,1.2,1.13,101.28,72.29,6.81,3.59,101.28,1.2,1.13,72.29,1.6616106600265583,1,,,-2147483648,1,1,,2.5227585698031585,,3.198799114605943
012921.84+310258.4,22.34102284670945,31.049581919126425,QSO,3.565,VI,3.5665605068206787,0,3.565,3.0,1.0,3.552370448867885,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,012921+310258,22.34103164894747,0.04,31.04958309650817,0.6,105.6,3.2,16.8,16.1,0.027476723323482173,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,0.2521575988721185,,
012947.17-041056.4,22.446551972254284,-4.182349394459842,QSO,4.059,VI,4.058367729187012,0,4.059,3.0,1.0,4.057307811114234,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,012946-041100,22.44411908317704,0.09,-4.1834168925637645,1.5,11.1,0.5,29.7,22.9,9.54306358052577,2,0.5978951454162598,4.059,1764,2,3,J012947-041051,22.448703082914715,0.003618,-4.1809432254111325,0.003614,0.050342,0.008325,0.060073,0.0130297,174.557,9.49122,127.1733,16.455643,-81.248253,139.393,133.479,-13.092954,9.2345330281904,2,0.5978951454162598,4.059,2072,2,3,J012946.5-041100,22.443853083191073,0.44,-4.183549225925296,0.52,17.59,0.944,11.351,0.401,34.32,28.25,1.31,0.92,29.51,8.17,23.5,13.13,29.51,1.31,0.92,8.17,10.609221111708935,2,0.5978951454162598,4.059,1168,2,3,,64.97761855593936,92.28493202596175,22.97235286466498
013012.98+100051.9,22.554121715716803,10.014423966526389,QSO,3.072,VI,3.072744369506836,0,3.072,3.0,1.0,3.058204888859623,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,013012+100051,22.554034232897767,0.05,10.014194230200312,0.8,25.9,0.9,24.7,16.7,0.8832891469159657,1,,,-2147483648,1,1,J013012+100045,22.55319456641297,0.003575,10.012535785666852,0.004069,0.055875,0.010458,0.043623,0.010059,131.858,10.9852,130.8988,13.853007,-82.031776,161.724,136.723,2.121752,7.550431048343977,1,,,-2147483648,1,1,J013012.9+100052,22.553865566196162,0.15,10.01451478573799,0.15,32.183,0.789,31.598,0.45,25.6,24.92,0.37,0.35,55.43,19.83,5.5,,55.43,0.37,0.35,19.83,0.9651530426471401,1,,,-2147483648,1,1,,2.9575768466072927,75.44453688886495,5.353706582878355
013100.52+111205.8,22.752177741716196,11.201619133772397,QSO,3.264,VI,3.2374989986419678,0,3.264,3.0,1.0,3.264405621443845,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,013100+111225,22.753367435188164,0.17,11.20697202911282,3.8,6.3,0.5,58.3,31.6,19.723079269092118,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,21.896377491147984,,
013108.18+005248.2,22.784110476697975,0.8800693867420434,QSO,4.202,VI,4.202403545379639,0,4.202,3.0,1.0,4.184778531083257,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,013108+005249,22.785076878856948,0.34,0.8804442546972663,6.8,3.6,0.5,71.4,51.3,3.7312375268955797,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J013108.0+005249,22.78343454552363,1.97,0.8804448100786767,1.1,5.002,1.186,4.917,0.666,29.57,21.51,4.69,2.49,79.19,19.95,,,0.0,4.69,2.49,19.95,2.783239609812007,1,,,-2147483648,1,1,,9.817548471382853,,1.7374337837792706
013201.75+133611.9,23.00730835666525,13.603311710664334,QSO,3.3470938205718994,PIPE,3.3470938205718994,0,-1.0,0.0,1.0,0.8964458145911649,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,013202+133625,23.008908834805208,0.71,13.607110945099421,10.3,4.0,0.7,116.0,97.8,14.779293224382185,3,0.4007457494735718,3.3470938205718994,1813,3,3,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J013202.5+133608,23.010495168669888,2.22,13.602367834156533,1.1,6.949,1.038,3.505,0.366,43.52,28.5,5.23,2.58,88.66,12.32,35.61,13.68,88.66,5.23,2.58,12.32,11.65694927405435,3,0.4007457494735718,3.3470938205718994,1220,3,3,,7.922429738166168,,5.885726775525093
013324.06+332113.6,23.350266360297837,33.35378661940644,QSO,3.1349406242370605,PIPE,3.1349406242370605,0,-1.0,0.0,1.0,3.1372529762350583,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,013324+332113,23.350322972252087,0.04,33.35377764797495,0.6,56.9,1.8,20.7,18.6,0.17327161222754256,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,1.581483525902169,,
013325.15+242744.5,23.354803933041183,24.462375045947798,QSO,3.166853666305542,PIPE,3.166853666305542,0,-1.0,0.0,1.0,3.166444459171668,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,013324+242742,23.352157541018588,0.03,24.46186098150279,0.6,678.4,21.2,64.0,17.9,8.867092382090847,2,0.452,3.166853666305542,1835,2,3,J013324+242739,23.35145187445008,0.000141,24.461099870316833,0.000179,2.451763,0.015849,2.41544,0.018069,193.127,0.488795,139.253,0.388084,-6.510102,202.751,134.659,-5.798871,11.90491101800403,3,0.452,3.166853666305542,7956,2,3,J013324.5+242742,23.352380874343126,0.02,24.46192787041537,0.08,993.056,3.123,452.98,0.571,59.82,26.57,0.19,0.05,92.9,0.2,54.33,9.0,92.9,0.19,0.05,0.2,8.101543355902727,2,0.452,3.166853666305542,1005,2,3,,83.11651747545964,119.04846802150907,78.86615332587313
013519.88-064832.6,23.83284881455849,-6.809066319499112,QSO,3.042,VI,3.0429089069366455,0,3.042,3.0,1.0,3.0236950978330848,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,013520-064853,23.834036031898904,0.81,-6.814944522939685,12.7,2.7,0.6,135.0,60.5,21.582872485523495,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,5.460262910588611,,
013801.13+224808.5,24.504748490552515,22.802373535521596,QSO,5.343,VI,1.4513839483261108,4,5.343,2.0,0.0,0.6819642205542849,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,013801+224809,24.504782750137064,0.04,22.80263888154895,0.6,41.7,1.3,19.3,16.3,0.9619880448772413,1,,,-2147483648,1,1,J013800+224758,24.503941083867158,0.003375,22.799460992570783,0.003698,0.115838,0.015797,0.130538,0.0211879,189.288,10.1326,162.5133,11.356995,-4.26649,202.751,134.659,-5.798871,10.822122724227734,5,0.3893831968307495,5.343,7821,3,3,J013801.1+224808,24.504616083490873,0.14,22.80247499264239,0.14,50.173,1.05,46.235,0.574,26.28,25.86,0.33,0.32,105.16,32.72,7.98,6.57,105.16,0.33,0.32,32.72,0.5713910171242285,1,,,-2147483648,1,1,,1.8922393638369233,108.14799129091215,3.3211435576467663
013837.09-044032.5,24.65455698214751,-4.6757152538286135,QSO,3.075,VI,3.0749850273132324,0,3.075,3.0,1.0,3.0754210258888017,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,013836-044049,24.65049413652292,0.39,-4.6803888807709395,8.1,2.9,0.5,76.6,51.8,22.26177504093995,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,36.2666128263807,,
014214.75+002324.2,25.561472,0.390059,QSO,3.372664,DR6Q_HW,-1.0,-1,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,014213+002312,25.556076931192695,0.46,0.386805659738738,6.8,2.5,0.4,63.2,57.1,22.679900725482618,3,0.5866790413856506,3.372664,2042,3,3,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,41.29358224859782,,
014516.89+045227.7,26.320395063977003,4.874384674947228,QSO,3.282,VI,3.282909631729126,0,3.282,3.0,1.0,3.273238849856841,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,014517+045241,26.321034787033927,0.37,4.878166851978124,10.0,3.4,0.5,101.0,49.8,13.807842860864582,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,6.139871892313451,,
014647.20+192242.8,26.696690092803806,19.378575640645142,QSO,3.113370656967163,PIPE,3.113370656967163,0,-1.0,0.0,1.0,3.098227977217074,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,014647+192243,26.69694983569858,0.28,19.37883355850166,4.0,4.3,0.4,52.4,38.7,1.2807101263347322,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J014647.1+192242,26.696536502398185,0.67,19.378552225124505,0.62,7.021,0.723,6.87,0.411,26.4,24.2,1.65,1.39,60.77,29.24,,,0.0,1.65,1.39,29.24,0.52836812407632,1,,,-2147483648,1,1,,2.9758828956463947,,0.7815910252071171
015106.23+251728.7,27.77597353936818,25.291316309346694,QSO,3.099,VI,3.1002602577209473,0,3.099,3.0,1.0,3.0986993035516663,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,015106+251729,27.776032437944316,0.03,25.291417006186087,0.6,199.5,6.0,18.8,14.9,0.4100798534418237,1,,,-2147483648,1,1,J015105+251727,27.772676771326903,0.003157,25.290964339163985,0.004034,0.098268,0.014707,0.088771,0.0158352,192.682,11.3037,132.4211,10.241157,-7.856037,209.246,135.003,-6.192926,10.805316219174527,1,,,-2147483648,1,1,J015106.2+251728,27.775955771289688,0.02,25.291322339511304,0.02,182.23,0.48,177.747,0.273,25.37,25.25,0.04,0.04,78.01,13.39,4.34,3.57,78.01,0.04,0.04,13.39,0.06177392553113783,1,,,-2147483648,1,1,,1.9305453108902921,107.99873388932347,0.6057431887455275
015210.35+011228.8,28.043143863219825,1.2080213490933596,QSO,3.162,VI,3.161424160003662,0,3.162,3.0,1.0,3.156718736334402,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,015210+011228,28.04295184428531,0.04,1.208000367787886,0.7,33.9,1.1,17.4,15.7,0.6952298022973602,1,,,-2147483648,1,1,J015210+011226,28.044137511013787,0.001085,1.2074183679134392,0.001302,0.149833,0.009638,0.147011,0.0109138,138.079,3.28866,131.8333,3.743924,-86.347366,140.03,132.506,3.887276,4.183571171472032,6,0.07981879264116287,3.162,4431,4,3,J015210.3+011230,28.042961510909382,0.11,1.2084023677889095,0.11,49.861,0.894,47.873,0.502,25.75,25.28,0.27,0.26,59.97,22.88,6.19,3.72,59.97,0.27,0.26,22.88,1.5206019337836365,1,,,-2147483648,1,1,,6.4177263405916145,41.83295439641852,10.228675714055484
015244.44-002219.8,28.18517282314409,-0.3721876761961682,QSO,3.287,VI,3.286389112472534,0,3.287,3.0,-1.0,-1.0,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,015243-002219,28.183077011611687,0.12,-0.3720273951528341,2.9,12.2,1.1,45.0,32.9,7.566794713954187,1,,,-2147483648,1,1,J015245-002233,28.189610678688368,0.002033,-0.3759026166832982,0.002028,0.092986,0.007904,0.153526,0.0158519,197.197,5.37611,154.6246,8.022664,-86.632065,139.421,132.478,1.645779,20.834797543171717,4,0.17703163623809814,3.287,3869,2,3,J015244.0-002211,28.183514678042766,1.07,-0.3698026173287179,1.6,19.275,1.803,7.064,0.499,50.65,33.68,4.0,2.13,23.13,9.19,44.05,22.56,23.13,4.0,2.13,9.19,10.457263060950254,1,,,-2147483648,1,1,,48.300801236618874,208.30504571717782,7.716105800894575
015322.44+272446.5,28.3435279946018,27.412925146451443,QSO,3.474,VI,3.473989486694336,0,3.474,3.0,1.0,3.490246376627889,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,015322+272447,28.343740493246344,0.08,27.413083732967376,1.1,14.0,0.6,25.0,20.1,0.8871917787616493,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J015322.3+272448,28.34331949321062,0.17,27.413338399589477,0.17,15.34,0.427,15.42,0.247,25.14,24.75,0.41,0.39,43.93,41.04,,,0.0,0.41,0.39,41.04,1.63011243852808,1,,,-2147483648,1,1,,5.327972128756852,,8.265000430399871
015752.33+155259.6,29.468045845559573,15.8832271354749,QSO,3.085,VI,3.0856785774230957,0,3.085,3.0,1.0,3.083128322634848,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,015752+155259,29.467950249012322,0.03,15.883083851888411,0.6,59.9,1.8,17.5,14.5,0.6128930832651357,1,,,-2147483648,1,1,J015752+155258,29.468787915708138,0.000634,15.88284751864362,0.000842,0.328351,0.011341,0.331344,0.0132265,165.624,2.34426,134.5537,1.903512,-0.375748,164.07,134.616,1.541903,2.910290539844422,2,,,7210,1,1,J015752.3+155300,29.46797091562378,0.04,15.883567518557266,0.04,92.986,0.631,89.865,0.356,25.73,25.2,0.1,0.1,105.73,6.55,6.05,2.68,105.73,0.1,0.1,6.55,1.2525444906834595,1,,,-2147483648,1,1,,3.2819348991610093,29.102200627421897,11.629584134634529
015824.53+015429.1,29.60223830997893,1.9081097321225804,QSO,3.225,VI,3.2263426780700684,0,3.225,3.0,1.0,3.216378588164325,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,015823+015433,29.597910103707004,0.11,1.9093060878459578,2.0,9.6,0.5,36.1,25.1,16.157486003981543,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,104.77675776880446,,
015921.23+231730.6,29.83849864452401,23.291857336797875,QSO,3.211,VI,3.211690902709961,0,3.211,3.0,1.0,3.2122866729221196,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,015921+231734,29.838366033093003,0.06,23.2928061132525,0.9,19.4,0.7,26.1,22.9,3.4436269551751653,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J015921.2+231730,29.8384640332122,0.17,23.291857557707296,0.16,17.487,0.469,17.248,0.268,25.41,24.98,0.4,0.39,64.38,41.23,4.34,,64.38,0.4,0.39,41.23,0.11444884879457126,1,,,-2147483648,1,1,,5.325900119228339,,0.5802799759279132
020310.50+263243.0,30.79377272904776,26.545288876527657,QSO,3.347,VI,3.351940631866455,0,3.347,3.0,1.0,3.362505085584057,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,020310+263242,30.793865620228488,0.03,26.545250658552977,0.6,104.4,3.2,16.6,16.5,0.3292772901092478,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J020310.4+263243,30.793705620194363,0.03,26.545502658536105,0.03,78.64,0.399,77.004,0.227,25.35,25.22,0.07,0.07,33.15,26.61,4.01,3.25,33.15,0.07,0.07,26.61,0.7993853408354338,1,,,-2147483648,1,1,,2.874302552910458,,7.65672339768828
020402.56-034319.7,31.010693677033217,-3.7221486153964896,QSO,3.821,VI,3.820847988128662,0,3.821,3.0,1.0,3.8069027398901643,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,020403-034337,31.01474403232771,0.32,-3.726943762602261,4.5,3.5,0.4,52.5,46.2,22.57679020972807,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,,,,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,,43.5696886919366,,
020456.44+222414.0,31.23516728748234,22.403903657610822,QSO,3.088,VI,3.088438034057617,0,3.088,3.0,1.0,3.085691649434372,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,020456+222416,31.234491149919158,0.4,22.40466737166904,5.4,2.7,0.4,53.4,50.6,3.552910855427652,1,,,-2147483648,1,1,,,,,,,,,,,,,,,,,,,-2147483648,,,-2147483648,-2147483648,-2147483648,J020456.4+222414,31.23505814999005,1.82,22.404115705062118,1.76,1.991,0.544,1.904,0.303,28.16,23.26,4.9,3.38,130.87,36.33,12.86,,130.87,4.9,3.38,36.33,0.8453860621216914,1,,,-2147483648,1,1,,5.481636449628012,,0.4766890033007681
